Entity;Type;Link;latitude;longitude;geocode_query;geocode_status;Subfolder;SourceFileStem;distance_to_dresden_km
Liebethaler Grund;Location;https://de.wikipedia.org/wiki/Liebethaler_Grund;50.9959531;13.9710449;Liebethaler Grund;ok;111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden;00000216.tif.original;17.43365769197272
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz;51.0126628;13.8713801;Pillnitz;ok;111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden;00000216.tif.original;10.272337221479125
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden;00000216.tif.original;0.13293315314514328
Loschwitz;Location;https://de.wikipedia.org/wiki/Loschwitz;51.0555235;13.8154546;Loschwitz;ok;111_1799_Neue_Ansicht_von_Dresden._Für_Reisende_von_einem_Reisenden;00000218.tif.original;5.492431569916458
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;112_1799_Briefe_eines_reisenden_Russen;192;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;112_1799_Briefe_eines_reisenden_Russen;193;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;112_1799_Briefe_eines_reisenden_Russen;194;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;112_1799_Briefe_eines_reisenden_Russen;210;0.13293315314514328
Dresden;Location;https://en.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;112_1799_Briefe_eines_reisenden_Russen;211;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;112_1799_Briefe_eines_reisenden_Russen;212;0.13293315314514328
Zwinger (Dresden);Location;https://de.wikipedia.org/wiki/Zwinger_(Dresden);51.0530296;13.7349775;Zwinger (Dresden);ok;112_1799_Briefe_eines_reisenden_Russen;213;0.33444218636878353
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;112_1799_Briefe_eines_reisenden_Russen;213;0.13293315314514328
Plauenschen Grunde;Location;;51.0230112;13.699525;Plauenscher Grund;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000051.tif.original;4.031320384215671
Elbthal;Location;https://de.wikipedia.org/wiki/Elbthal;51.0842975;13.6385178;Elbthal;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000051.tif.original;7.864559360845458
Dresdener Brücke;Location;;51.0826652;13.8848819;Dresdener Brücke;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000051.tif.original;10.918832036676093
Brühlschen Garten;Location;;51.0521957;13.7452865;Brühlschen Garten;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000051.tif.original;0.5928902758133366
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000052.tif.original;0.13293315314514328
Plauenschen Grund;Location;https://de.wikipedia.org/wiki/Plauenscher_Grund;51.0267009;13.7009939;Plauenschen Grund;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000052.tif.original;3.6590088023295784
Brühlscher Garten;Location;;51.0528256;13.7449443;Brühlscher Garten;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000052.tif.original;0.598545920766925
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000053.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000055.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000056.tif.original;0.13293315314514328
Hoffkirche;Location;https://de.wikipedia.org/wiki/Katholische_Hofkirche_(Dresden);51.0534998;13.7373501;Hofkirche;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000056.tif.original;0.3447002989029597
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz;51.0126628;13.8713801;Pillnitz;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000058.tif.original;10.272337221479125
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz_(Dresden);51.0126628;13.8713801;Pillnitz;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000059.tif.original;10.272337221479125
Schloss Pillnitz;Location;https://de.wikipedia.org/wiki/Schloss_Pillnitz;51.0087637;13.8688717;Schloss Pillnitz;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000059.tif.original;10.300291033070446
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000059.tif.original;17.198782687222987
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz;51.0126628;13.8713801;Pillnitz;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000062.tif.original;10.272337221479125
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000067.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000068.tif.original;0.13293315314514328
Japanisches Palais;Location;https://de.wikipedia.org/wiki/Japanisches_Palais;51.0598716;13.737341;Japanisches Palais;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000068.tif.original;1.053199220547425
Rathaus Dresden;Location;https://de.wikipedia.org/wiki/Rathaus_Dresden;51.0481142;13.7401486;Rathaus Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000068.tif.original;0.3228827949294987
Dresdner Heide;Location;https://de.wikipedia.org/wiki/Dresdner_Heide;51.0880641;13.8669259;Dresdner Heide;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000068.tif.original;9.978732748984063
Plauenscher Grund;Location;https://de.wikipedia.org/wiki/Plauenscher_Grund;51.0230112;13.699525;Plauenscher Grund;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000068.tif.original;4.031320384215671
Brühlscher Garten;Location;https://de.wikipedia.org/wiki/Br%C3%BChlscher_Garten;51.0528256;13.7449443;Brühlscher Garten;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000068.tif.original;0.598545920766925
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000069.tif.original;0.13293315314514328
Kreuzkirche;Location;https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden);51.0487258;13.7392255;Kreuzkirche;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000069.tif.original;0.22972383500968407
Creuzkirche;Location;https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden);51.0487258;13.7392255;Kreuzkirche;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000070.tif.original;0.22972383500968407
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000072.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000075.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000078.tif.original;0.13293315314514328
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz;51.0126628;13.8713801;Pillnitz;ok;113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000078.tif.original;10.272337221479125
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000044.tif.original;0.13293315314514328
Frauenkirche (Dresden);Location;https://de.wikipedia.org/wiki/Frauenkirche_(Dresden);51.051957;13.7416198;Frauenkirche (Dresden);ok;114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000044.tif.original;0.34806721038579985
Japanisches Palais;Location;https://de.wikipedia.org/wiki/Japanisches_Palais;51.0598716;13.737341;Japanisches Palais;ok;114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000044.tif.original;1.053199220547425
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000045.tif.original;17.198782687222987
Japanisches Palais;Location;https://de.wikipedia.org/wiki/Japanisches_Palais;51.0598716;13.737341;Japanisches Palais;ok;114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000045.tif.original;1.053199220547425
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000046.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;115_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000031.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;115_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh;00000037.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000627.tif.original;0.13293315314514328
Wilsdruff;Location;https://de.wikipedia.org/wiki/Wilsdruff;51.0524125;13.5362765;Wilsdruff;ok;119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000629.tif.original;14.05327409626612
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000629.tif.original;0.13293315314514328
Maxen;Location;https://de.wikipedia.org/wiki/Maxen_(Sachsen);50.9251208;13.8016064;Maxen;ok;119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000630.tif.original;14.639585029171979
Schlottwitz;Location;https://de.wikipedia.org/wiki/Schlottwitz;50.885238;13.8131561;Schlottwitz;ok;119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000630.tif.original;19.117967609754952
Moritzburg;Location;https://de.wikipedia.org/wiki/Moritzburg;51.1592018;13.6819406;Moritzburg;ok;119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000630.tif.original;12.700644687472689
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000630.tif.original;0.13293315314514328
Dresden;Location;https://en.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000631.tif.original;0.13293315314514328
Brühlscher Garten;Location;https://de.wikipedia.org/wiki/Br%C3%BChlscher_Garten;51.0528256;13.7449443;Brühlscher Garten;ok;119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000633.tif.original;0.598545920766925
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000521.tif.original;0.13293315314514328
Pillnitz;Location;https://de.wikipedia.org/wiki/Pillnitz_(Dresden);51.0126628;13.8713801;Pillnitz;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000521.tif.original;10.272337221479125
Porsberg;Location;;51.0127316;13.903553;Porsberg;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000521.tif.original;12.357517333869541
Porsberg;Location;;51.0127316;13.903553;Porsberg;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000524.tif.original;12.357517333869541
Elbthal;Location;;51.0842975;13.6385178;Elbthal;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000525.tif.original;7.864559360845458
Porsberg;Location;https://de.wikipedia.org/wiki/Porsberg;51.0127316;13.903553;Porsberg;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000527.tif.original;12.357517333869541
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000528.tif.original;17.198782687222987
Schloss Lohmen;Location;https://de.wikipedia.org/wiki/Schloss_Lohmen;50.9901082;13.994175;Schloss Lohmen;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000528.tif.original;19.177566257447673
Lockwitz;Location;https://de.wikipedia.org/wiki/Lockwitz;50.9872806;13.8062434;Lockwitz;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000529.tif.original;8.515686897739851
Maxen;Location;https://de.wikipedia.org/wiki/Maxen_(Sachsen);50.9251208;13.8016064;Maxen;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000529.tif.original;14.639585029171979
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000529.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000537.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000540.tif.original;0.13293315314514328
Jüdenhof;Location;https://de.wikipedia.org/wiki/Jüdenhof_(Dresden);51.0516806;13.7395939;Jüdenhof;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000544.tif.original;0.21444591758587184
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000549.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000568.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000570.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000571.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000572.tif.original;0.13293315314514328
Dresden;Location;https://en.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000574.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000578.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000583.tif.original;0.13293315314514328
Plauenschen Grund;Location;;51.0267009;13.7009939;Plauenschen Grund;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000584.tif.original;3.6590088023295784
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000588.tif.original;0.13293315314514328
Pirna;Location;https://de.wikipedia.org/wiki/Pirna;50.9616923;13.9386643;Pirna;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000588.tif.original;17.198782687222987
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000589.tif.original;0.13293315314514328
Wilsdruffer Vorstadt;Location;https://de.wikipedia.org/wiki/Wilsdruffer_Vorstadt;51.0511677;13.7255823;Wilsdruffer Vorstadt;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000591.tif.original;0.8235119041008174
Katholische Hofkirche (Dresden);Location;https://de.wikipedia.org/wiki/Katholische_Hofkirche_(Dresden);51.0534998;13.7373501;Katholische Hofkirche (Dresden);ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000593.tif.original;0.3447002989029597
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000594.tif.original;0.13293315314514328
Kreuzkirche;Location;https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden);51.0487258;13.7392255;Kreuzkirche;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000594.tif.original;0.22972383500968407
Wilsdruffer Vorstadt;Location;https://de.wikipedia.org/wiki/Wilsdruffer_Vorstadt;51.0511677;13.7255823;Wilsdruffer Vorstadt;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000595.tif.original;0.8235119041008174
Seevorstadt;Location;https://de.wikipedia.org/wiki/Seevorstadt;51.0438327;13.7338551;Seevorstadt;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000596.tif.original;0.7689352803780789
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000597.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000598.tif.original;0.13293315314514328
Neustadt (Dresden‑Neustadt);Location;https://de.wikipedia.org/wiki/Dresden-Neustadt;51.0658669;13.7405404;Neustadt (Dresden‑Neustadt);ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000598.tif.original;1.7346899976850316
Wilsdruffer Vorstadt;Location;https://de.wikipedia.org/wiki/Wilsdruffer_Vorstadt;51.0511677;13.7255823;Wilsdruffer Vorstadt;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000601.tif.original;0.8235119041008174
Wilsdruffer Vorstadt;Location;https://www.dresden.de/de/leben/verkehr/strassen/wilsdruffer-vorstadt.php;51.0511677;13.7255823;Wilsdruffer Vorstadt;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000602.tif.original;0.8235119041008174
Ostra‑Allee;Location;https://de.wikipedia.org/wiki/Ostra-Allee;51.0566399;13.7284136;Ostra‑Allee;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000602.tif.original;0.93124847668421
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000603.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000605.tif.original;0.13293315314514328
Weiseritz;Location;https://de.wikipedia.org/wiki/Weißeritz;51.0191561;13.677797;Weißeritz;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000607.tif.original;5.420478851941373
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000609.tif.original;0.13293315314514328
Dresden;Location;https://de.wikipedia.org/wiki/Dresden;51.0493286;13.7381437;Dresden;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000611.tif.original;0.13293315314514328
Lockwitz;Location;https://de.wikipedia.org/wiki/Lockwitz;50.9872806;13.8062434;Lockwitz;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000611.tif.original;8.515686897739851
Laubegast;Location;https://de.wikipedia.org/wiki/Laubegast;51.0233708;13.8379982;Laubegast;ok;120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate;00000611.tif.original;7.655626172146103
